artifact_label,artifact_path,artifact_sha256,rows_read,present_provenance_roles,resolved_columns,missing_provenance_roles,mean_present_field_completeness,provenance_status,artifact_hash_available,versioning_readiness,scope_guardrail
obs073_feature_table__7,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,495f73281778174e6b5c5c8a0c414495dd0efeb61354c7423e36e55b397ecb24,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__8,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,495f73281778174e6b5c5c8a0c414495dd0efeb61354c7423e36e55b397ecb24,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__9,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,bf3d2a80d24d016a5cbebb310a859779ca52f28a582129e4b30b5a7b9827f642,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__10,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,779d5eb385a449399a050732eaf4f952944a9b0d8330706a1e70a1bf25c16dee,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,bf3d2a80d24d016a5cbebb310a859779ca52f28a582129e4b30b5a7b9827f642,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,779d5eb385a449399a050732eaf4f952944a9b0d8330706a1e70a1bf25c16dee,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,f877ad1b7d265f581d429b1be14c0594f1e16535067834c46250771dd759a2f0,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,77d1e65bf1ca15eacd7344d78cad343f6830cb9ffc42bb2664684ef029dc4412,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,0868ec2ff6cfc98eaedbd0f244800b088caad0ecea74fbc879850369c719825f,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,2e3e40b016f5e71aadc9f0a0b906867ec77b434c092eaa57c850c5ebf8ef7cf2,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,495f73281778174e6b5c5c8a0c414495dd0efeb61354c7423e36e55b397ecb24,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,495f73281778174e6b5c5c8a0c414495dd0efeb61354c7423e36e55b397ecb24,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,bf3d2a80d24d016a5cbebb310a859779ca52f28a582129e4b30b5a7b9827f642,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,779d5eb385a449399a050732eaf4f952944a9b0d8330706a1e70a1bf25c16dee,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,bf3d2a80d24d016a5cbebb310a859779ca52f28a582129e4b30b5a7b9827f642,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,779d5eb385a449399a050732eaf4f952944a9b0d8330706a1e70a1bf25c16dee,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,9d4cb6d390eb7ddafa142c8c331c4e4b03edacb57f4e600fc0b308431826cabb,45000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,ec8b0910d0cc3ccb79b25393697fc43b6c1e18f63190ecd4608153ecab2c87cf,168,observation,observation:row_id,source_pointer|run_or_campaign|model|corpus_origin|contract|record,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,9037df6fc6abaf09450b6e7727ec8af0e42c0c5c861c24c078e71ae6d2d4a351,0,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,c5804324d43f96625aadaa15418f0a67c5e8d40cb6b1b5baa58434e3308717a2,0,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,1d49f9736d1a110218e91918ae8ce0e1e5bd5399fc03e69e355b2e9743579fb9,29,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,19bcb477991be28be4c15b9de52675c078ba9de383aa49031c1418c209081384,5,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs082_negative_control_contrasts,outputs/rig_registry/obs082_intervention_readiness/obs082_negative_control_contrasts.csv,842c0797223385805fdfc7df93b8b1d80824a34e6027774a703aac09bb0af240,48,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs082_relation_readiness_scores,outputs/rig_registry/obs082_intervention_readiness/obs082_relation_readiness_scores.csv,adc417410daa7137bbcc07557848fa3879ec38031e902213c9a6722031918941,24,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_blocker_refinement,outputs/rig_registry/obs083_negative_control_localization/obs083_blocker_refinement.csv,c610993c3a73d45365bf063483f631f3514c65a9a6c796d5f917594bed0218a0,24,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_carrier_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_carrier_control_contrast.csv,58f0451b2b321fc4c192464134fb70566404ed4d169e41dee89204d90f5c37c5,120,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_contract_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_contract_control_contrast.csv,afabb76cdc3995e0e3be9c32bba676cd240e452f6e52f69ee6e78a3bf7d56ade,96,contract|record,contract:contract_family|record:record_id,source_pointer|run_or_campaign|model|corpus_origin|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_diagnostic_subclass_assignments,outputs/rig_registry/obs083_negative_control_localization/obs083_diagnostic_subclass_assignments.csv,c3fd28c1bbc31dde900cedf9ed6ea3b3f40cddbfb64d642e5521461b5a186701,24,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_failure_localization_matrix,outputs/rig_registry/obs083_negative_control_localization/obs083_failure_localization_matrix.csv,9a4653921fc8ccbd2b1963ffc5cae0e1c4af0e17fbd5b69de7a19067d7875e2f,24,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_geometry_needed_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_geometry_needed_control_contrast.csv,0a9f1ac29867a043386c187f5d2cbe0403283818e43aaea159103c7681133339,4,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_input_manifest,outputs/rig_registry/obs083_negative_control_localization/obs083_input_manifest.csv,b7796f5f140cfe58b2ae7a262f1ae40c206ac5831d9c95aab24404a7075625c9,14,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_matched_negative_control_design,outputs/rig_registry/obs083_negative_control_localization/obs083_matched_negative_control_design.csv,f4443c028c2b71ead768affc865549403a15dc4758f548186313895061f419c5,416,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_readiness_delta_from_obs082,outputs/rig_registry/obs083_negative_control_localization/obs083_readiness_delta_from_obs082.csv,15c9b8e232151c8025b4af4460c1ae8d7f4e2c61bc9b0b2d6b7b08b1e6883809,24,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_relation_control_contrast,outputs/rig_registry/obs083_negative_control_localization/obs083_relation_control_contrast.csv,d8362e49c97d1ba8566ab9704b400139e0315c5dd7f6201be891deb8032c70a9,72,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs083_repair_specificity_sharpening,outputs/rig_registry/obs083_negative_control_localization/obs083_repair_specificity_sharpening.csv,64566646b0dbe786f787883a740d1cac15d7d8c6a691e018af0a697a002c1146,24,record,record:record_id,source_pointer|run_or_campaign|model|corpus_origin|contract|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
rig_failure_localization,outputs/rig_registry/rig_failure_localization.csv,bbde04e99b8d9daec0b533ba72cba0994b2bee95bfae8b2c9a93397614181dd1,29,contract,contract:contract_family,source_pointer|run_or_campaign|model|corpus_origin|record|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
rig_geometry_needed_ladder,outputs/rig_registry/rig_geometry_needed_ladder.csv,612747a5bced2c0839e1424d0ff42cebee39d3fb12ed647ddb01894bbf52d34f,24,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
rig_relation_registry,outputs/rig_registry/rig_relation_registry.csv,211d6270d948503ffda4a866558ca95fec0bc9fe99a5fe201616b842389ae631,24,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
rig_repair_recommendations,outputs/rig_registry/rig_repair_recommendations.csv,b05033251dc08cf74d472a980c34d3a8e73305fc445df0c4e3f170996d2b0977,24,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
rig_survival_matrix,outputs/rig_registry/rig_survival_matrix.csv,ad324d2ed69c46d620ab82050d347e43781dca1b7fba3fc4de5e8e7a3f061aa8,256,source_pointer|contract,source_pointer:source_path|contract:contract_family,run_or_campaign|model|corpus_origin|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
