paired_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,delta,control_response_lambda,reliability_target,scenario_axis_semantics,probability_semantics,discovery_partition_design_id,confirmation_partition_design_id,discovery_minimum_nominal_k,confirmation_minimum_nominal_k,minimum_total_nominal_objects,maximum_partition_nominal_k,partition_allocation_imbalance,discovery_robust_probability_at_selected_k,confirmation_robust_probability_at_selected_k,paired_robust_probability_at_selected_allocations,discovery_robust_final_tested_probability,confirmation_robust_final_tested_probability,paired_robust_final_tested_probability,partition_final_probability_gap,maximum_simulator_probability_spread_across_partitions,discovery_selected_support_efficiency_min,confirmation_selected_support_efficiency_min,paired_selected_support_efficiency_min,discovery_selected_mean_effective_clusters_min,confirmation_selected_mean_effective_clusters_min,paired_selected_mean_effective_clusters_min,discovery_design_class,confirmation_design_class,material_nonmonotone_any_partition,paired_design_class,paired_design_action,sealed_candidate_eligible,partition_separation_required,pooled_evaluation_prohibited,posthoc_object_migration_prohibited,confirmation_protocol_sealed_before_confirmation_access,simulator_stress_test_not_observed_evidence,extrapolation_beyond_tested_k_prohibited,target_global_rank,address_target_rank,sealed_candidate_status,candidate_interpretation
PP-b5f6dbe47b5ebf564f1d3153,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,2.0,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-0c6133b53e8ada6f378e89ea,PD-46651ff0c29113442c74f429,8.0,8.0,16.0,8.0,0.0,0.965,0.963,0.963,0.999,0.999,0.999,0.0,0.02499999999999991,0.749375,0.746,0.746,5.995,5.968,5.968,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,2,2,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-5cb59b7e7f2647fb568235b5,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-de8863709fd9905d969c005d,PD-f7a0cb6b7a4c22aa707c4df4,8.0,8.0,16.0,8.0,0.0,0.958,0.948,0.948,0.999,0.996,0.996,0.0030000000000000027,0.028999999999999915,0.749125,0.755125,0.749125,5.993,6.041,5.993,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,3,3,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-172e95950e7d352d3604e63d,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-8198ce64ccea559a01033c04,PD-6f60e79b9ab01ecafbb664d6,8.0,8.0,16.0,8.0,0.0,0.957,0.943,0.943,0.999,0.998,0.998,0.0010000000000000009,0.03699999999999992,0.74925,0.7455,0.7455,5.994,5.964,5.964,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,4,4,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-858a51cf48ac1f6fd9dd966b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,2.0,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-14255d76a7541cfdc1f11a74,PD-ae42896392db12f9256f739d,8.0,8.0,16.0,8.0,0.0,0.922,0.913,0.913,0.977,0.979,0.977,0.0020000000000000018,0.03200000000000003,0.74925,0.746625,0.746625,5.994,5.973,5.973,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,5,5,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-8bcbe697218caed40e33d3a4,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-c5599a517bd30f74fcc49fd7,PD-4b984d18e42d18ca69595b46,8.0,10.0,18.0,10.0,2.0,0.916,0.969,0.916,0.997,0.993,0.993,0.0040000000000000036,0.02300000000000002,0.75125,0.7522,0.75125,6.01,7.522,6.01,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,6,6,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-5fdc45479e32024632149256,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-5e76c1f69fd6e5da5c3a4c85,PD-4c2c7d67eb29450a32a94e6c,8.0,10.0,18.0,10.0,2.0,0.902,0.977,0.902,0.996,0.993,0.993,0.0030000000000000027,0.035,0.743,0.7458,0.743,5.944,7.458,5.944,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,7,7,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-d6be7739d133ac9e5f3a14e9,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.5,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-ded031e8654872b5a1fda008,PD-6b9cebcca700b5625df3f364,10.0,10.0,20.0,10.0,0.0,0.955,0.942,0.942,0.968,0.967,0.967,0.0010000000000000009,0.04199999999999998,0.7476,0.7524,0.7476,7.476,7.524,7.476,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,8,8,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-c1171e363aa12bcabc09e264,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-98109cea983dad46e492c392,PD-da8c41301568505a84d04713,10.0,10.0,20.0,10.0,0.0,0.957,0.938,0.938,0.984,0.986,0.984,0.0020000000000000018,0.01899999999999996,0.7457,0.744,0.744,7.457,7.44,7.44,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,9,9,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-191bfe99a2e12e39a0f705e9,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-02dda53b09ca9405d2084700,PD-60de04291e6f8c849cc91c22,10.0,10.0,20.0,10.0,0.0,0.95,0.936,0.936,0.985,0.977,0.977,0.008000000000000007,0.041999999999999926,0.7434000000000001,0.7413000000000001,0.7413000000000001,7.434,7.413,7.413,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,10,10,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-a9c74274569fa414629474d0,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-bd3898ddf1624ffdae09fd09,PD-36791167ffe565f635e6126a,8.0,12.0,20.0,12.0,4.0,0.971,0.927,0.927,0.999,0.927,0.927,0.07199999999999995,0.03299999999999992,0.743875,0.4973333333333333,0.4973333333333333,5.951,5.968,5.951,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,11,1,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-0788c61dff5344a358fe50e3,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-45b539c1f1f797cfee008cac,PD-ce5d9e693c15153c0d9b2e1a,8.0,12.0,20.0,12.0,4.0,0.965,0.926,0.926,0.998,0.926,0.926,0.07199999999999995,0.06300000000000006,0.744375,0.5,0.5,5.955,6.0,5.955,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,12,2,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-5e05edb688e23a1894282277,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-c89f70f8f514377df3161c8e,PD-64720d33d070624f9678d60b,8.0,12.0,20.0,12.0,4.0,0.96,0.924,0.924,1.0,0.924,0.924,0.07599999999999996,0.04299999999999998,0.74075,0.4949166666666666,0.4949166666666666,5.926,5.939,5.926,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,13,3,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-c707be6083a3ea071942ec9c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-7bd161808d56b709164147e7,PD-1c4a1d9564559a8e221a7551,8.0,12.0,20.0,12.0,4.0,0.949,0.922,0.922,0.991,0.922,0.922,0.06899999999999995,0.02200000000000002,0.747875,0.5024166666666666,0.5024166666666666,5.983,6.029,5.983,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,14,4,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-243ed4887685955b18266d03,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-4b76f50b1053e2c5161379f8,PD-c6da3c4e5639de40f78372c5,8.0,12.0,20.0,12.0,4.0,0.974,0.922,0.922,0.998,0.922,0.922,0.07599999999999996,0.03500000000000003,0.748375,0.4905833333333333,0.4905833333333333,5.987,5.887,5.887,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,15,5,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-65f62de924f0292373e9c2cb,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,2.0,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-af8bad89e92f2b6385c4309c,PD-a767a0dede2bc51e45bd0fe6,8.0,12.0,20.0,12.0,4.0,0.969,0.919,0.919,0.999,0.919,0.919,0.07999999999999996,0.04600000000000004,0.747125,0.4986666666666666,0.4986666666666666,5.977,5.984,5.977,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,16,6,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-8b5fe8477f896ea91ef483b6,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,0.25,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-29eb40f6b1d4b99267832887,PD-c86eaa0dc0a56eafb5cb4339,8.0,12.0,20.0,12.0,4.0,0.952,0.918,0.918,0.997,0.918,0.918,0.07899999999999996,0.03799999999999992,0.748375,0.4979166666666666,0.4979166666666666,5.987,5.975,5.975,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,17,7,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-20f2a5007097e2bf5fc7ae11,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.0,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-101465f95faccb36ae17c70c,PD-927b7dae0c2145c1c0e8aedc,8.0,12.0,20.0,12.0,4.0,0.968,0.917,0.917,0.998,0.917,0.917,0.08099999999999996,0.04700000000000004,0.75025,0.4935833333333333,0.4935833333333333,6.002,5.923,5.923,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,18,8,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-b838d544328b3dd91dac3f9a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,1.5,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-6014cf4867567a76b7990777,PD-b7129190051b1015e7c5381f,8.0,12.0,20.0,12.0,4.0,0.935,0.912,0.912,0.983,0.912,0.912,0.07099999999999995,0.03400000000000003,0.749875,0.4990833333333333,0.4990833333333333,5.999,5.989,5.989,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,19,9,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-c495f29bc94dc81f1452221b,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,0.75,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-a16e2e5e3fbbfe643082e60c,PD-a3d3d3f6c6d1126a63610d52,8.0,12.0,20.0,12.0,4.0,0.954,0.905,0.905,0.999,0.905,0.905,0.09399999999999997,0.02400000000000002,0.75125,0.499,0.499,6.01,5.988,5.988,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,20,10,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-cb59b9bceb5556f194947e16,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,1.0,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-a2d9e3379ae344b191a75d65,PD-690b354d5038b26b1fdf0ce4,10.0,12.0,22.0,12.0,2.0,0.912,0.917,0.912,0.943,0.917,0.917,0.025999999999999912,0.039000000000000035,0.7474000000000001,0.7470833333333333,0.7470833333333333,7.474,8.965,7.474,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,21,11,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-81c184de8512b43710c81a2b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.5,0.0,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-d054ca57ef541d94d58c85e8,PD-bd4c306a2a6fe25475619a3a,12.0,12.0,24.0,12.0,0.0,0.923,0.908,0.908,0.923,0.908,0.908,0.015000000000000013,0.046999999999999986,0.7480000000000001,0.7478333333333333,0.7478333333333333,8.976,8.974,8.974,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,22,12,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
PP-06168a4d87e5221a412ffb37,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,0.75,0.5,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,PD-1af42f71fdecc6ee55709171,PD-dde3ed232f1480e9482916c1,12.0,12.0,24.0,12.0,0.0,0.906,0.904,0.904,0.906,0.904,0.904,0.0020000000000000018,0.025000000000000022,0.7468333333333333,0.7479166666666667,0.7468333333333333,8.962,8.975,8.962,robust_target_reached,robust_target_reached,False,paired_robust_candidate_within_tested_envelope,seal_for_targeted_design_evaluation,True,True,True,True,True,True,True,23,13,sealed_scenario_conditioned_candidate_for_targeted_evaluation,prospective design candidate only; not observed evidence and not a guarantee of passage
